Time(s),Setpoint (C),Temperature (C),TotalOutput (%),PIDOutput (%)
1.0048472881317139,0.0,21.831,0.0,-3.3110036849975586
1.034719467163086,0.0,21.81,0.0,-3.3075103759765625
1.0702440738677979,0.0,21.799,0.0,-3.29943585395813
1.1114284992218018,0.0,21.791,0.0,-3.2964956760406494
1.1354446411132812,0.0,21.839,0.0,-3.2930026054382324
1.1685001850128174,0.0,21.851,0.0,-3.291487455368042
1.200923204421997,0.0,21.858,0.0,-3.291123390197754
1.2285571098327637,0.0,21.824,0.0,-3.289185047149658
1.2556302547454834,0.0,21.817,0.0,-3.287477731704712
1.2902672290802002,0.0,21.826,0.0,-3.2842440605163574
1.3205821514129639,0.0,21.847,0.0,-3.2832393646240234
1.3528788089752197,0.0,21.835,0.0,-3.2832109928131104
1.385148525238037,0.0,21.816,0.0,-3.2825634479522705
1.4183993339538574,0.0,21.794,0.0,-3.279038667678833
1.4485588073730469,0.0,21.813,0.0,-3.277317523956299
1.4805960655212402,0.0,21.804,0.0,-3.276711940765381
1.51627779006958,0.0,21.809,0.0,-3.275254011154175
1.5415761470794678,0.0,21.79,0.0,-3.2739830017089844
1.568185806274414,0.0,21.772,0.0,-3.272202253341675
1.600508451461792,0.0,21.776,0.0,-3.2709598541259766
1.6319849491119385,0.0,21.797,0.0,-3.270184278488159
1.669482707977295,0.0,21.814,0.0,-3.270975351333618
1.702045202255249,0.0,21.808,0.0,-3.27127742767334
1.7325477600097656,0.0,21.787,0.0,-3.271073341369629
1.7546663284301758,0.0,21.787,0.0,-3.270437002182007
1.795283317565918,0.0,21.823,0.0,-3.2709403038024902
1.8190040588378906,0.0,21.818,0.0,-3.2718067169189453
1.851060152053833,0.0,21.805,0.0,-3.2722535133361816
1.8830299377441406,0.0,21.795,0.0,-3.272037982940674
1.917618989944458,0.0,21.817,0.0,-3.2710869312286377
1.9465067386627197,0.0,21.841,0.0,-3.2716050148010254
1.9709463119506836,0.0,21.845,0.0,-3.2730047702789307
2.001967191696167,0.0,21.821,0.0,-3.2742435932159424
2.03365421295166,0.0,21.784,0.0,-3.2741777896881104
2.065443277359009,0.0,21.768,0.0,-3.2706172466278076
2.097586154937744,0.0,21.784,0.0,-3.269365072250366
2.1326394081115723,0.0,21.793,0.0,-3.2688181400299072
2.168262243270874,0.0,21.795,0.0,-3.268836498260498
2.1929848194122314,0.0,21.801,0.0,-3.269138813018799
2.2287967205047607,0.0,21.824,0.0,-3.2697126865386963
2.260688066482544,0.0,21.815,0.0,-3.2707884311676025
2.2871270179748535,0.0,21.802,0.0,-3.2712414264678955
2.318410873413086,0.0,21.817,0.0,-3.2715132236480713
2.3533406257629395,0.0,21.812,0.0,-3.2716634273529053
2.385514736175537,0.0,21.81,0.0,-3.2721102237701416
2.423781156539917,0.0,21.789,0.0,-3.2710793018341064
2.455418586730957,0.0,21.791,0.0,-3.2703404426574707
2.473025321960449,0.0,21.768,0.0,-3.269852638244629
2.5039494037628174,0.0,21.762,0.0,-3.2685115337371826
2.5389652252197266,0.0,21.772,0.0,-3.2672276496887207
2.571638584136963,0.0,21.786,0.0,-3.2657885551452637
2.603329658508301,0.0,21.794,0.0,-3.2661690711975098
2.636284589767456,0.0,21.808,0.0,-3.2668137550354004
2.66763973236084,0.0,21.793,0.0,-3.2681379318237305
2.6988492012023926,0.0,21.779,0.0,-3.2684011459350586
2.731182813644409,0.0,21.78,0.0,-3.2679357528686523
2.7635037899017334,0.0,21.766,0.0,-3.267620801925659
2.795219898223877,0.0,21.767,0.0,-3.266202449798584
2.8274307250976562,0.0,21.786,0.0,-3.2669715881347656
2.8600330352783203,0.0,21.813,0.0,-3.2671542167663574
2.8917288780212402,0.0,21.818,0.0,-3.269636631011963
2.9204635620117188,0.0,21.783,0.0,-3.2690932750701904
2.9554333686828613,0.0,21.826,0.0,-3.270475149154663
2.978909969329834,0.0,21.83,0.0,-3.2717065811157227
3.0107243061065674,0.0,21.847,0.0,-3.274245023727417
3.0447351932525635,0.0,21.861,0.0,-3.276791572570801
3.071624517440796,0.0,21.861,0.0,-3.2778165340423584
3.1023221015930176,0.0,21.847,0.0,-3.278581142425537
3.135056495666504,0.0,21.841,0.0,-3.278555393218994
3.1679940223693848,0.0,21.801,0.0,-3.2763164043426514
3.198019504547119,0.0,21.806,0.0,-3.274839401245117
3.23045015335083,0.0,21.822,0.0,-3.273853302001953
3.2633554935455322,0.0,21.856,0.0,-3.2737560272216797
3.29567289352417,0.0,21.843,0.0,-3.2755959033966064
3.3273372650146484,0.0,21.837,0.0,-3.2759664058685303
3.358778238296509,0.0,21.821,0.0,-3.2759909629821777
3.391829490661621,0.0,21.839,0.0,-3.2755630016326904
3.421759605407715,0.0,21.869,0.0,-3.2769980430603027
3.4536826610565186,0.0,21.862,0.0,-3.2779300212860107
3.48679780960083,0.0,21.849,0.0,-3.2785115242004395
3.520033836364746,0.0,21.804,0.0,-3.2764086723327637
3.552874803543091,0.0,21.806,0.0,-3.2749428749084473
3.585200309753418,0.0,21.827,0.0,-3.2748565673828125
3.6178202629089355,0.0,21.826,0.0,-3.274400234222412
3.65291166305542,0.0,21.802,0.0,-3.274230480194092
3.6776156425476074,0.0,21.837,0.0,-3.2730937004089355
3.7050654888153076,0.0,21.832,0.0,-3.2736892700195312
3.751142978668213,0.0,21.805,0.0,-3.273348808288574
3.7733848094940186,0.0,21.793,0.0,-3.272555112838745
3.818141222000122,0.0,21.818,0.0,-3.27164363861084
3.848839521408081,0.0,21.836,0.0,-3.2727746963500977
3.8810505867004395,0.0,21.841,0.0,-3.273446559906006
3.9134044647216797,0.0,21.826,0.0,-3.274179220199585
3.940119743347168,0.0,21.813,0.0,-3.2741165161132812
3.973604679107666,0.0,21.815,0.0,-3.273228406906128
4.004192352294922,0.0,21.81,0.0,-3.2729203701019287
4.035480737686157,0.0,21.819,0.0,-3.272475242614746
4.068609714508057,0.0,21.839,0.0,-3.2733874320983887
4.100939750671387,0.0,21.847,0.0,-3.2741079330444336
4.13244366645813,0.0,21.861,0.0,-3.274958610534668
4.163771867752075,0.0,21.845,0.0,-3.276200771331787
4.195883274078369,0.0,21.845,0.0,-3.2766900062561035
4.231721878051758,0.0,21.808,0.0,-3.2762110233306885
4.268897771835327,0.0,21.829,0.0,-3.274777889251709
4.328874826431274,0.0,21.822,0.0,-3.2739450931549072
4.3599631786346436,0.0,21.807,0.0,-3.273108959197998
4.392079830169678,0.0,21.822,0.0,-3.272897720336914
4.419891834259033,0.0,21.822,0.0,-3.272944211959839
4.440568685531616,0.0,21.826,0.0,-3.272984743118286
4.470939636230469,0.0,21.817,0.0,-3.273188352584839
4.503298759460449,0.0,21.844,0.0,-3.2729711532592773
4.536892652511597,0.0,21.834,0.0,-3.273940086364746
4.586631536483765,0.0,21.828,0.0,-3.2746520042419434
4.619985103607178,0.0,21.808,0.0,-3.2736573219299316
4.650235891342163,0.0,21.801,0.0,-3.2730376720428467
4.681706190109253,0.0,21.801,0.0,-3.2721829414367676
4.70688796043396,0.0,21.806,0.0,-3.27152681350708
4.737716913223267,0.0,21.847,0.0,-3.2712368965148926
4.771066188812256,0.0,21.845,0.0,-3.273829936981201
4.801421642303467,0.0,21.838,0.0,-3.27437686920166
4.837324619293213,0.0,21.798,0.0,-3.2744193077087402
4.870516061782837,0.0,21.784,0.0,-3.271573543548584
4.899684429168701,0.0,21.819,0.0,-3.2718310356140137
4.939121246337891,0.0,21.856,0.0,-3.2720370292663574
4.955772399902344,0.0,21.856,0.0,-3.27274751663208
4.98757529258728,0.0,21.856,0.0,-3.2743079662323
5.020124197006226,0.0,21.861,0.0,-3.2769007682800293
5.058504819869995,0.0,21.813,0.0,-3.2777109146118164
5.087604999542236,0.0,21.826,0.0,-3.2763071060180664
5.1151039600372314,0.0,21.85,0.0,-3.2757551670074463
5.1466286182403564,0.0,21.839,0.0,-3.2763030529022217
5.180383682250977,0.0,21.895,0.0,-3.2783753871917725
5.219089508056641,0.0,21.875,0.0,-3.280787229537964
5.244231224060059,0.0,21.889,0.0,-3.2817933559417725
5.279372453689575,0.0,21.859,0.0,-3.281541109085083
5.31319785118103,0.0,21.846,0.0,-3.281071662902832
5.345596075057983,0.0,21.851,0.0,-3.2796201705932617
5.396550893783569,0.0,21.867,0.0,-3.279966354370117
5.426995277404785,0.0,21.846,0.0,-3.2792418003082275
5.460103750228882,0.0,21.841,0.0,-3.2786734104156494
5.502202033996582,0.0,21.835,0.0,-3.2772583961486816
5.536920547485352,0.0,21.874,0.0,-3.2788963317871094
5.578914403915405,0.0,21.843,0.0,-3.280092239379883
5.602929592132568,0.0,21.824,0.0,-3.2791836261749268
5.6342432498931885,0.0,21.789,0.0,-3.277677059173584
5.668745994567871,0.0,21.81,0.0,-3.273890733718872
5.698175430297852,0.0,21.834,0.0,-3.2736029624938965
5.730164289474487,0.0,21.837,0.0,-3.273815631866455
5.762536287307739,0.0,21.84,0.0,-3.274120569229126
5.794652938842773,0.0,21.841,0.0,-3.2748360633850098
5.826632022857666,0.0,21.861,0.0,-3.275318145751953
5.858291149139404,0.0,21.825,0.0,-3.276326894760132
5.895675420761108,0.0,21.806,0.0,-3.274237871170044
5.922147750854492,0.0,21.786,0.0,-3.2723519802093506
5.953660249710083,0.0,21.798,0.0,-3.271409034729004
5.986754655838013,0.0,21.826,0.0,-3.271493911743164
6.01803731918335,0.0,21.841,0.0,-3.272954225540161
6.049877882003784,0.0,21.822,0.0,-3.2729403972625732
6.081077575683594,0.0,21.832,0.0,-3.273357629776001
6.1129631996154785,0.0,21.862,0.0,-3.274484872817993
6.145557880401611,0.0,21.842,0.0,-3.2760138511657715
6.187044858932495,0.0,21.848,0.0,-3.276158094406128
6.220600128173828,0.0,21.847,0.0,-3.276956796646118
6.261004209518433,0.0,21.863,0.0,-3.277080535888672
6.296151876449585,0.0,21.849,0.0,-3.277832508087158
6.324707269668579,0.0,21.85,0.0,-3.2775228023529053
6.349690675735474,0.0,21.845,0.0,-3.277611494064331
6.387216567993164,0.0,21.838,0.0,-3.277462959289551
6.4201507568359375,0.0,21.853,0.0,-3.2773520946502686
6.443307638168335,0.0,21.854,0.0,-3.27762508392334
6.476173162460327,0.0,21.85,0.0,-3.2781670093536377
6.5117506980896,0.0,21.818,0.0,-3.278075933456421
6.536332607269287,0.0,21.806,0.0,-3.2766549587249756
6.577518939971924,0.0,21.785,0.0,-3.2729272842407227
6.6101508140563965,0.0,21.848,0.0,-3.272388458251953
6.641664981842041,0.0,21.866,0.0,-3.2735395431518555
6.671788454055786,0.0,21.877,0.0,-3.276947259902954
6.694710969924927,0.0,21.874,0.0,-3.2781732082366943
6.72184681892395,0.0,21.851,0.0,-3.2781484127044678
6.771799087524414,0.0,21.822,0.0,-3.2767765522003174
6.820717811584473,0.0,21.83,0.0,-3.2754759788513184
6.8507561683654785,0.0,21.867,0.0,-3.2751624584198
6.879015922546387,0.0,21.879,0.0,-3.276477336883545
6.913514852523804,0.0,21.887,0.0,-3.2779994010925293
6.942914009094238,0.0,21.892,0.0,-3.2808752059936523
6.975154399871826,0.0,21.877,0.0,-3.2812881469726562
7.015299320220947,0.0,21.894,0.0,-3.2825984954833984
7.045177459716797,0.0,21.871,0.0,-3.282853603363037
7.0708513259887695,0.0,21.848,0.0,-3.281522750854492
