Time(s),Setpoint (C),Temperature (C),TotalOutput (%),PIDOutput (%)
0.7693684101104736,0.0,21.178,0.0,-3.269357681274414
0.7866861820220947,0.0,21.178,0.0,-3.260359287261963
0.8183331489562988,0.0,21.219,0.0,-3.252711534500122
0.8529627323150635,0.0,21.213,0.0,-3.246938705444336
0.8893909454345703,0.0,21.2,0.0,-3.235419988632202
0.920095682144165,0.0,21.186,0.0,-3.2295267581939697
0.9520153999328613,0.0,21.185,0.0,-3.2238731384277344
0.987391471862793,0.0,21.201,0.0,-3.215664863586426
1.0162503719329834,0.0,21.198,0.0,-3.2122890949249268
1.047170877456665,0.0,21.166,0.0,-3.2078628540039062
1.0800046920776367,0.0,21.159,0.0,-3.20426869392395
1.1090061664581299,0.0,21.143,0.0,-3.2005655765533447
1.1401853561401367,0.0,21.176,0.0,-3.1947860717773438
1.1719462871551514,0.0,21.162,0.0,-3.1924569606781006
1.203869342803955,0.0,21.169,0.0,-3.1904168128967285
1.2371554374694824,0.0,21.15,0.0,-3.186016321182251
1.2680890560150146,0.0,21.181,0.0,-3.1843574047088623
1.2991933822631836,0.0,21.198,0.0,-3.184227466583252
1.3322532176971436,0.0,21.189,0.0,-3.184706211090088
1.3635766506195068,0.0,21.22,0.0,-3.1856541633605957
1.3951573371887207,0.0,21.229,0.0,-3.186253786087036
1.4157123565673828,0.0,21.227,0.0,-3.187115430831909
1.455289363861084,0.0,21.216,0.0,-3.187596321105957
1.4898788928985596,0.0,21.236,0.0,-3.1880154609680176
1.5144128799438477,0.0,21.233,0.0,-3.1882729530334473
1.5476412773132324,0.0,21.216,0.0,-3.188349962234497
1.5873699188232422,0.0,21.184,0.0,-3.185718059539795
1.6223504543304443,0.0,21.177,0.0,-3.1838619709014893
1.655348539352417,0.0,21.199,0.0,-3.183387041091919
1.6899464130401611,0.0,21.226,0.0,-3.1836163997650146
1.7234952449798584,0.0,21.223,0.0,-3.184014320373535
1.7574489116668701,0.0,21.204,0.0,-3.1834495067596436
1.7922415733337402,0.0,21.2,0.0,-3.182502508163452
1.8164699077606201,0.0,21.209,0.0,-3.1824545860290527
1.850524663925171,0.0,21.207,0.0,-3.182313919067383
1.8750622272491455,0.0,21.214,0.0,-3.182481527328491
1.9072611331939697,0.0,21.223,0.0,-3.1825942993164062
1.9400646686553955,0.0,21.235,0.0,-3.1831235885620117
1.973038673400879,0.0,21.217,0.0,-3.1839256286621094
2.006559371948242,0.0,21.213,0.0,-3.1837735176086426
2.0406789779663086,0.0,21.17,0.0,-3.182257652282715
2.073169708251953,0.0,21.174,0.0,-3.180468797683716
2.0985891819000244,0.0,21.173,0.0,-3.1792495250701904
2.1314032077789307,0.0,21.201,0.0,-3.1782665252685547
2.1626791954040527,0.0,21.217,0.0,-3.1796932220458984
2.1941142082214355,0.0,21.224,0.0,-3.18080997467041
2.221778631210327,0.0,21.217,0.0,-3.1816306114196777
2.246964693069458,0.0,21.232,0.0,-3.18196702003479
2.287973403930664,0.0,21.224,0.0,-3.18319034576416
2.320131540298462,0.0,21.229,0.0,-3.1836531162261963
2.351875066757202,0.0,21.213,0.0,-3.1848819255828857
2.3831567764282227,0.0,21.179,0.0,-3.184265613555908
2.400951385498047,0.0,21.179,0.0,-3.182347536087036
2.4450111389160156,0.0,21.185,0.0,-3.180084705352783
2.477762222290039,0.0,21.247,0.0,-3.1819653511047363
2.5029890537261963,0.0,21.248,0.0,-3.1834628582000732
2.5326201915740967,0.0,21.224,0.0,-3.184027910232544
2.5647549629211426,0.0,21.221,0.0,-3.1843574047088623
2.595811367034912,0.0,21.203,0.0,-3.184145450592041
2.622971296310425,0.0,21.184,0.0,-3.1832168102264404
