Time(s),Setpoint (C),Temperature (C),TotalOutput (%),PIDOutput (%)
0.9266183376312256,0.0,25.324,0.0,-3.8635096549987793
0.9699141979217529,0.0,25.354,0.0,-3.8509578704833984
1.0015637874603271,0.0,25.385,0.0,-3.847775459289551
1.0330989360809326,0.0,25.387,0.0,-3.8444883823394775
1.0678677558898926,0.0,25.369,0.0,-3.837874412536621
1.1047003269195557,0.0,25.354,0.0,-3.833752393722534
1.141737937927246,0.0,25.356,0.0,-3.827533483505249
1.1687915325164795,0.0,25.353,0.0,-3.824856996536255
1.2002832889556885,0.0,25.341,0.0,-3.821988105773926
1.2320044040679932,0.0,25.347,0.0,-3.8197574615478516
1.2627441883087158,0.0,25.384,0.0,-3.818007230758667
1.2942578792572021,0.0,25.402,0.0,-3.818180561065674
1.3365650177001953,0.0,25.374,0.0,-3.8183062076568604
1.3687665462493896,0.0,25.349,0.0,-3.8163013458251953
1.408787488937378,0.0,25.347,0.0,-3.8141679763793945
1.4383552074432373,0.0,25.36,0.0,-3.8123116493225098
1.4721648693084717,0.0,25.356,0.0,-3.81028413772583
1.5038094520568848,0.0,25.359,0.0,-3.810117721557617
1.5349338054656982,0.0,25.353,0.0,-3.809326648712158
1.567108392715454,0.0,25.363,0.0,-3.8080363273620605
1.598100185394287,0.0,25.366,0.0,-3.8078320026397705
1.6252431869506836,0.0,25.382,0.0,-3.808298110961914
1.6535980701446533,0.0,25.37,0.0,-3.808109760284424
1.6851723194122314,0.0,25.372,0.0,-3.8076279163360596
1.717423439025879,0.0,25.362,0.0,-3.8071165084838867
1.7490079402923584,0.0,25.367,0.0,-3.806925058364868
1.7802960872650146,0.0,25.352,0.0,-3.806119918823242
1.8163509368896484,0.0,25.315,0.0,-3.802461862564087
1.8516173362731934,0.0,25.318,0.0,-3.8010659217834473
1.8840444087982178,0.0,25.341,0.0,-3.800110340118408
1.915024757385254,0.0,25.406,0.0,-3.8017396926879883
1.946901798248291,0.0,25.427,0.0,-3.8043344020843506
1.9869155883789062,0.0,25.414,0.0,-3.807215929031372
2.0180046558380127,0.0,25.386,0.0,-3.810396671295166
2.0498759746551514,0.0,25.356,0.0,-3.8101119995117188
2.082885980606079,0.0,25.356,0.0,-3.808603048324585
2.122321844100952,0.0,25.333,0.0,-3.80588698387146
2.155066728591919,0.0,25.338,0.0,-3.804319143295288
2.1874427795410156,0.0,25.353,0.0,-3.8033127784729004
2.2176949977874756,0.0,25.345,0.0,-3.802719831466675
2.2515413761138916,0.0,25.345,0.0,-3.8029673099517822
2.2865326404571533,0.0,25.338,0.0,-3.80257511138916
2.3209033012390137,0.0,25.335,0.0,-3.801403522491455
2.3515541553497314,0.0,25.33,0.0,-3.8007540702819824
2.382319927215576,0.0,25.328,0.0,-3.800807476043701
2.40910267829895,0.0,25.335,0.0,-3.8002288341522217
2.4365155696868896,0.0,25.315,0.0,-3.8000855445861816
2.4711556434631348,0.0,25.353,0.0,-3.8000271320343018
2.502089023590088,0.0,25.347,0.0,-3.8004679679870605
2.5374553203582764,0.0,25.373,0.0,-3.801027297973633
2.5685248374938965,0.0,25.355,0.0,-3.8026134967803955
2.6030781269073486,0.0,25.362,0.0,-3.803112030029297
2.635908365249634,0.0,25.375,0.0,-3.803494930267334
2.668113946914673,0.0,25.323,0.0,-3.8039238452911377
2.703169345855713,0.0,25.319,0.0,-3.8024673461914062
2.7356784343719482,0.0,25.302,0.0,-3.8011701107025146
2.767551898956299,0.0,25.327,0.0,-3.7991886138916016
2.799345016479492,0.0,25.364,0.0,-3.799959421157837
2.8313393592834473,0.0,25.39,0.0,-3.8011531829833984
