Time(s),Setpoint (C),Temperature (C),TotalOutput (%),PIDOutput (%)
0.45975208282470703,0.0,22.584,0.0,-3.6885297298431396
0.4855484962463379,0.0,22.583,0.0,-3.668755054473877
0.5161514282226562,0.0,22.576,0.0,-3.629000425338745
0.5529930591583252,0.0,22.597,0.0,-3.6101489067077637
0.5901308059692383,0.0,22.627,0.0,-3.577350616455078
0.6186916828155518,0.0,22.633,0.0,-3.562877893447876
0.6505444049835205,0.0,22.638,0.0,-3.549309015274048
0.68178391456604,0.0,22.626,0.0,-3.5353751182556152
0.7141697406768799,0.0,22.615,0.0,-3.5111467838287354
0.766237735748291,0.0,22.606,0.0,-3.490145444869995
0.7948675155639648,0.0,22.603,0.0,-3.480576276779175
0.8264784812927246,0.0,22.612,0.0,-3.471766948699951
0.870246171951294,0.0,22.618,0.0,-3.4573466777801514
0.8902537822723389,0.0,22.614,0.0,-3.4512929916381836
0.9222080707550049,0.0,22.633,0.0,-3.445594310760498
0.9541335105895996,0.0,22.643,0.0,-3.4412193298339844
0.9855172634124756,0.0,22.652,0.0,-3.437563896179199
1.0176818370819092,0.0,22.645,0.0,-3.4323372840881348
1.0490643978118896,0.0,22.637,0.0,-3.429063081741333
1.0808053016662598,0.0,22.636,0.0,-3.4257235527038574
1.112788438796997,0.0,22.608,0.0,-3.422673463821411
1.1447877883911133,0.0,22.62,0.0,-3.4158883094787598
1.1701416969299316,0.0,22.611,0.0,-3.41298770904541
1.2041797637939453,0.0,22.622,0.0,-3.4106826782226562
1.2427115440368652,0.0,22.63,0.0,-3.407656192779541
1.268244981765747,0.0,22.648,0.0,-3.4072470664978027
1.302323341369629,0.0,22.665,0.0,-3.406667470932007
1.3348870277404785,0.0,22.657,0.0,-3.4068527221679688
1.3669564723968506,0.0,22.648,0.0,-3.4057226181030273
1.3989951610565186,0.0,22.641,0.0,-3.4046926498413086
1.4308149814605713,0.0,22.618,0.0,-3.4028985500335693
1.4662699699401855,0.0,22.622,0.0,-3.4001874923706055
1.526643991470337,0.0,22.661,0.0,-3.4004499912261963
1.5578551292419434,0.0,22.67,0.0,-3.401149034500122
1.5795862674713135,0.0,22.67,0.0,-3.4017953872680664
1.613724946975708,0.0,22.655,0.0,-3.401400089263916
1.6696360111236572,0.0,22.652,0.0,-3.400938034057617
1.7029788494110107,0.0,22.657,0.0,-3.400615930557251
1.7407867908477783,0.0,22.648,0.0,-3.4000635147094727
1.7705507278442383,0.0,22.623,0.0,-3.399160861968994
1.8027427196502686,0.0,22.626,0.0,-3.3978896141052246
1.8372364044189453,0.0,22.623,0.0,-3.3970117568969727
1.8692970275878906,0.0,22.609,0.0,-3.394873857498169
1.9023778438568115,0.0,22.609,0.0,-3.393932819366455
