Time(s),Setpoint (C),Temperature (C),TotalOutput (%),PIDOutput (%)
0.7830455303192139,0.0,23.799999237060547,0.0,0.0
0.8837974071502686,0.0,23.84499740600586,0.0,0.0
0.9958028793334961,0.0,23.83549690246582,0.0,0.0
1.1054365634918213,0.0,23.851945877075195,0.0,0.0
1.2234139442443848,0.0,23.89175033569336,0.0,0.0
1.3218233585357666,0.0,23.877574920654297,0.0,0.0
1.4445459842681885,0.0,23.814817428588867,0.0,0.0
1.5494186878204346,0.0,23.858333587646484,0.0,0.0
1.6973931789398193,0.0,23.872499465942383,0.0,0.0
1.918656587600708,0.0,23.8852481842041,0.0,0.0
2.143991708755493,0.0,23.8967227935791,0.0,0.0
2.369060754776001,0.0,23.90704917907715,0.0,0.0
2.5949320793151855,0.0,23.916343688964844,0.0,0.0
2.819748640060425,0.0,23.949708938598633,0.0,0.0
3.0448477268218994,0.0,23.929737091064453,0.0,0.0
3.270160436630249,0.0,23.911762237548828,0.0,0.0
3.496464729309082,0.0,23.945585250854492,0.0,0.0
3.7217655181884766,0.0,23.951025009155273,0.0,0.0
3.946071147918701,0.0,23.93092155456543,0.0,0.0
4.1712164878845215,0.0,23.937828063964844,0.0,0.0
4.39677357673645,0.0,23.94404411315918,0.0,0.0
4.621826648712158,0.0,23.94963836669922,0.0,0.0
4.847836971282959,0.0,23.904674530029297,0.0,0.0
5.073056936264038,0.0,23.91420555114746,0.0,0.0
5.2985358238220215,0.0,23.872785568237305,0.0,0.0
5.523704290390015,0.0,23.910505294799805,0.0,0.0
5.7489893436431885,0.0,23.91945457458496,0.0,0.0
5.973653554916382,0.0,23.927507400512695,0.0,0.0
6.198579549789429,0.0,23.959754943847656,0.0,0.0
6.424628257751465,0.0,23.913780212402344,0.0,0.0
6.649377346038818,0.0,23.87240219116211,0.0,0.0
6.871119976043701,0.0,23.86016082763672,0.0,0.0
7.095945119857788,0.0,23.874143600463867,0.0,0.0
7.321361541748047,0.0,23.86172866821289,0.0,0.0
7.546926021575928,0.0,23.850555419921875,0.0,0.0
7.771503925323486,0.0,23.890499114990234,0.0,0.0
7.996715784072876,0.0,23.851449966430664,0.0,0.0
8.221989393234253,0.0,23.866304397583008,0.0,0.0
8.448097467422485,0.0,23.87967300415039,0.0,0.0
8.673163175582886,0.0,23.891704559326172,0.0,0.0
8.898591995239258,0.0,23.927532196044922,0.0,0.0
9.12380576133728,0.0,23.909778594970703,0.0,0.0
9.348230600357056,0.0,23.893800735473633,0.0,0.0
9.574329137802124,0.0,23.82942008972168,0.0,0.0
9.798958539962769,0.0,23.846477508544922,0.0,0.0
10.024377822875977,0.0,23.86182975769043,0.0,0.0
10.24932599067688,0.0,23.875646591186523,0.0,0.0
10.47535753250122,0.0,23.9130802154541,0.0,0.0
10.69987678527832,0.0,23.921772003173828,0.0,0.0
10.925047159194946,0.0,23.90459442138672,0.0,0.0
11.15051531791687,0.0,23.914134979248047,0.0,0.0
11.376569271087646,0.0,23.922719955444336,0.0,0.0
11.60094928741455,0.0,23.93044662475586,0.0,0.0
11.822996616363525,0.0,23.91240119934082,0.0,0.0
12.05141544342041,0.0,23.896160125732422,0.0,0.0
12.277152299880981,0.0,23.88154411315918,0.0,0.0
12.501987218856812,0.0,23.868389129638672,0.0,0.0
12.723970890045166,0.0,23.881549835205078,0.0,0.0
12.94852328300476,0.0,23.893394470214844,0.0,0.0
13.173643589019775,0.0,23.854055404663086,0.0,0.0
13.398887872695923,0.0,23.84364891052246,0.0,0.0
13.624877214431763,0.0,23.859283447265625,0.0,0.0
13.849495649337769,0.0,23.873353958129883,0.0,0.0
14.075178623199463,0.0,23.886016845703125,0.0,0.0
14.299958229064941,0.0,23.87241554260254,0.0,0.0
14.52606987953186,0.0,23.910173416137695,0.0,0.0
14.750584840774536,0.0,23.91915512084961,0.0,0.0
14.976703405380249,0.0,23.92723846435547,0.0,0.0
15.201125860214233,0.0,23.934513092041016,0.0,0.0
15.427088022232056,0.0,23.94106101989746,0.0,0.0
15.651587009429932,0.0,23.94695472717285,0.0,0.0
15.87765622138977,0.0,23.977258682250977,0.0,0.0
16.10294818878174,0.0,23.954532623291016,0.0,0.0
16.32753276824951,0.0,23.959077835083008,0.0,0.0
16.55259394645691,0.0,23.96316909790039,0.0,0.0
16.778783082962036,0.0,23.941852569580078,0.0,0.0
17.003228187561035,0.0,23.897666931152344,0.0,0.0
17.22836136817932,0.0,23.88290023803711,0.0,0.0
17.45456051826477,0.0,23.894609451293945,0.0,0.0
17.674803972244263,0.0,23.905147552490234,0.0,0.0
