Time(s),Setpoint (C),Temperature (C),TotalOutput (%),PIDOutput (%)
0.521054744720459,3.2224518236034783e-06,1.5349564112143187e-19,4.5438843016392e+30,7.038780273336919e+28
0.6257586479187012,0.0,22.0,0.0,0.0
0.7392418384552002,0.0,22.024999618530273,0.0,0.0
0.8517146110534668,0.0,21.99749755859375,0.0,0.0
0.9634742736816406,0.0,21.972745895385742,0.0,0.0
1.0750887393951416,0.0,21.950469970703125,0.0,0.0
1.1858365535736084,0.0,21.95542335510254,0.0,0.0
1.2984638214111328,0.0,21.934879302978516,0.0,0.0
1.4694159030914307,0.0,21.941390991210938,0.0,0.0
1.6949045658111572,0.0,21.94725227355957,0.0,0.0
1.9200518131256104,0.0,21.95252799987793,0.0,0.0
2.1450209617614746,0.0,21.982275009155273,0.0,0.0
2.370983362197876,0.0,21.934045791625977,0.0,0.0
2.5958127975463867,0.0,21.940641403198242,0.0,0.0
2.8206868171691895,0.0,21.946577072143555,0.0,0.0
3.0461463928222656,0.0,21.926918029785156,0.0,0.0
3.271916389465332,0.0,21.959226608276367,0.0,0.0
3.4969680309295654,0.0,21.96330451965332,0.0,0.0
3.7218399047851562,0.0,21.941972732543945,0.0,0.0
3.9471468925476074,0.0,21.922773361206055,0.0,0.0
4.173202037811279,0.0,21.930496215820312,0.0,0.0
4.397990942001343,0.0,21.912445068359375,0.0,0.0
4.623211622238159,0.0,21.921201705932617,0.0,0.0
4.848452091217041,0.0,21.879079818725586,0.0,0.0
5.073408842086792,0.0,21.891172409057617,0.0,0.0
5.295000314712524,0.0,21.902055740356445,0.0,0.0
5.519873380661011,0.0,21.88684844970703,0.0,0.0
5.74996018409729,0.0,21.8731632232666,0.0,0.0
5.970901966094971,0.0,21.910846710205078,0.0,0.0
6.196019172668457,0.0,21.919761657714844,0.0,0.0
6.4211509227752686,0.0,21.852785110473633,0.0,0.0
6.646642208099365,0.0,21.842504501342773,0.0,0.0
6.871570587158203,0.0,21.858253479003906,0.0,0.0
7.097089052200317,0.0,21.897428512573242,0.0,0.0
7.321967601776123,0.0,21.907686233520508,0.0,0.0
7.547510623931885,0.0,21.91691780090332,0.0,0.0
7.77311635017395,0.0,21.900224685668945,0.0,0.0
7.997955560684204,0.0,21.88520050048828,0.0,0.0
8.223291635513306,0.0,21.921680450439453,0.0,0.0
8.448996305465698,0.0,21.92951202392578,0.0,0.0
8.673979759216309,0.0,21.91156005859375,0.0,0.0
8.898977994918823,0.0,21.84540367126465,0.0,0.0
9.124023675918579,0.0,21.78586196899414,0.0,0.0
9.34945273399353,0.0,21.732275009155273,0.0,0.0
9.574895858764648,0.0,21.709047317504883,0.0,0.0
9.800150632858276,0.0,21.738142013549805,0.0,0.0
10.02522873878479,0.0,21.714326858520508,0.0,0.0
10.250568151473999,0.0,21.717893600463867,0.0,0.0
10.475664615631104,0.0,21.746105194091797,0.0,0.0
10.700904607772827,0.0,21.771495819091797,0.0,0.0
10.922830581665039,0.0,21.74434471130371,0.0,0.0
11.148104429244995,0.0,21.694910049438477,0.0,0.0
11.372703313827515,0.0,21.675418853759766,0.0,0.0
11.598294973373413,0.0,21.70787811279297,0.0,0.0
11.823253870010376,0.0,21.737091064453125,0.0,0.0
12.049327611923218,0.0,21.68838119506836,0.0,0.0
12.273818969726562,0.0,21.66954231262207,0.0,0.0
12.499386072158813,0.0,21.677587509155273,0.0,0.0
12.724854469299316,0.0,21.68482780456543,0.0,0.0
12.950079679489136,0.0,21.666343688964844,0.0,0.0
13.174808979034424,0.0,21.649707794189453,0.0,0.0
13.400521039962769,0.0,21.609737396240234,0.0,0.0
13.625367641448975,0.0,21.573762893676758,0.0,0.0
13.85113787651062,0.0,21.56638526916504,0.0,0.0
14.076152801513672,0.0,21.6097469329834,0.0,0.0
14.301057815551758,0.0,21.573772430419922,0.0,0.0
14.526703357696533,0.0,21.566394805908203,0.0,0.0
14.752004384994507,0.0,21.559755325317383,0.0,0.0
14.977148294448853,0.0,21.55377960205078,0.0,0.0
15.202978134155273,0.0,21.59840202331543,0.0,0.0
15.42816948890686,0.0,21.61355972290039,0.0,0.0
15.65323543548584,0.0,21.57720375061035,0.0,0.0
15.874131679534912,0.0,21.594482421875,0.0,0.0
16.100000143051147,0.0,21.61003303527832,0.0,0.0
16.324784755706787,0.0,21.649030685424805,0.0,0.0
16.55410599708557,0.0,21.65912628173828,0.0,0.0
16.77505326271057,0.0,21.668212890625,0.0,0.0
17.00074815750122,0.0,21.651390075683594,0.0,0.0
17.225514888763428,0.0,21.686250686645508,0.0,0.0
17.451280117034912,0.0,21.667625427246094,0.0,0.0
17.6764075756073,0.0,21.650861740112305,0.0,0.0
17.90211033821106,0.0,21.635774612426758,0.0,0.0
18.126883029937744,0.0,21.622196197509766,0.0,0.0
18.35220217704773,0.0,21.584976196289062,0.0,0.0
18.577160120010376,0.0,21.62647819519043,0.0,0.0
18.803163290023804,0.0,21.63882827758789,0.0,0.0
19.028056383132935,0.0,21.649944305419922,0.0,0.0
19.253164052963257,0.0,21.63494873046875,0.0,0.0
19.478917360305786,0.0,21.62145233154297,0.0,0.0
19.704122304916382,0.0,21.60930633544922,0.0,0.0
19.92903423309326,0.0,21.59837532043457,0.0,0.0
20.15432071685791,0.0,21.588537216186523,0.0,0.0
20.37970757484436,0.0,21.52968406677246,0.0,0.0
20.60492444038391,0.0,21.526714324951172,0.0,0.0
20.8301899433136,0.0,21.549041748046875,0.0,0.0
21.05523443222046,0.0,21.59413719177246,0.0,0.0
21.28093719482422,0.0,21.609722137451172,0.0,0.0
21.506115913391113,0.0,21.623748779296875,0.0,0.0
21.73112678527832,0.0,21.611373901367188,0.0,0.0
21.956360578536987,0.0,21.600234985351562,0.0,0.0
22.182137727737427,0.0,21.5902099609375,0.0,0.0
22.40255045890808,0.0,21.60618782043457,0.0,0.0
22.62811279296875,0.0,21.620567321777344,0.0,0.0
22.85329532623291,0.0,21.633508682250977,0.0,0.0
23.08311176300049,0.0,21.67015838623047,0.0,0.0
23.30401086807251,0.0,21.653141021728516,0.0,0.0
23.529208421707153,0.0,21.61282730102539,0.0,0.0
23.755014419555664,0.0,21.601543426513672,0.0,0.0
23.979729652404785,0.0,21.641389846801758,0.0,0.0
24.205089330673218,0.0,21.652250289916992,0.0,0.0
24.430418968200684,0.0,21.63702392578125,0.0,0.0
24.656229734420776,0.0,21.6483211517334,0.0,0.0
24.88154101371765,0.0,21.65848731994629,0.0,0.0
25.106316089630127,0.0,21.617637634277344,0.0,0.0
25.3310649394989,0.0,21.655874252319336,0.0,0.0
25.55643320083618,0.0,21.665285110473633,0.0,0.0
25.782190561294556,0.0,21.64875602722168,0.0,0.0
26.006887197494507,0.0,21.658878326416016,0.0,0.0
26.23219633102417,0.0,21.66798973083496,0.0,0.0
26.457610845565796,0.0,21.65118980407715,0.0,0.0
26.683186054229736,0.0,21.661069869995117,0.0,0.0
26.90798330307007,0.0,21.644962310791016,0.0,0.0
27.133658170700073,0.0,21.65546417236328,0.0,0.0
27.358566999435425,0.0,21.614917755126953,0.0,0.0
27.583780765533447,0.0,21.603425979614258,0.0,0.0
27.80912947654724,0.0,21.593082427978516,0.0,0.0
28.034453630447388,0.0,21.583772659301758,0.0,0.0
28.256357192993164,0.0,21.575393676757812,0.0,0.0
28.48118281364441,0.0,21.54285430908203,0.0,0.0
28.706210613250732,0.0,21.5385684967041,0.0,0.0
28.931803464889526,0.0,21.50971031188965,0.0,0.0
29.15669298171997,0.0,21.533737182617188,0.0,0.0
29.382185459136963,0.0,21.580364227294922,0.0,0.0
29.60700488090515,0.0,21.597326278686523,0.0,0.0
29.83250331878662,0.0,21.562593460083008,0.0,0.0
30.05767822265625,0.0,21.58133316040039,0.0,0.0
30.283114910125732,0.0,21.59819793701172,0.0,0.0
30.508084774017334,0.0,21.61337661743164,0.0,0.0
30.73385000228882,0.0,21.60203742980957,0.0,0.0
30.958675384521484,0.0,21.641834259033203,0.0,0.0
31.18423342704773,0.0,21.627649307250977,0.0,0.0
31.40953779220581,0.0,21.664884567260742,0.0,0.0
31.63499402999878,0.0,21.648395538330078,0.0,0.0
31.85997223854065,0.0,21.658554077148438,0.0,0.0
32.085572719573975,0.0,21.66769790649414,0.0,0.0
32.310240268707275,0.0,21.675926208496094,0.0,0.0
32.535735845565796,0.0,21.683332443237305,0.0,0.0
32.76109719276428,0.0,21.639999389648438,0.0,0.0
32.98636555671692,0.0,21.625999450683594,0.0,0.0
33.20786476135254,0.0,21.613399505615234,0.0,0.0
33.43324041366577,0.0,21.627058029174805,0.0,0.0
33.6621572971344,0.0,21.63935089111328,0.0,0.0
33.887547731399536,0.0,21.60041618347168,0.0,0.0
34.10839080810547,0.0,21.615373611450195,0.0,0.0
34.33432459831238,0.0,21.603836059570312,0.0,0.0
34.558908462524414,0.0,21.59345245361328,0.0,0.0
34.78425121307373,0.0,21.559106826782227,0.0,0.0
35.0094153881073,0.0,21.55319595336914,0.0,0.0
35.235126972198486,0.0,21.597877502441406,0.0,0.0
35.46010446548462,0.0,21.588088989257812,0.0,0.0
35.68519616127014,0.0,21.62928009033203,0.0,0.0
35.91108846664429,0.0,21.616352081298828,0.0,0.0
36.13622164726257,0.0,21.60471534729004,0.0,0.0
36.36128330230713,0.0,21.644243240356445,0.0,0.0
36.586268186569214,0.0,21.629817962646484,0.0,0.0
36.812116384506226,0.0,21.591835021972656,0.0,0.0
37.03723502159119,0.0,21.582651138305664,0.0,0.0
37.262319803237915,0.0,21.574384689331055,0.0,0.0
37.48756170272827,0.0,21.59194564819336,0.0,0.0
37.71283006668091,0.0,21.607749938964844,0.0,0.0
37.93816947937012,0.0,21.596973419189453,0.0,0.0
38.16318655014038,0.0,21.612274169921875,0.0,0.0
38.38828730583191,0.0,21.62604522705078,0.0,0.0
38.61372447013855,0.0,21.638439178466797,0.0,0.0
38.83927607536316,0.0,21.649593353271484,0.0,0.0
39.060463666915894,0.0,21.65963363647461,0.0,0.0
39.28627896308899,0.0,21.593669891357422,0.0,0.0
39.511146783828735,0.0,21.609302520751953,0.0,0.0
39.73585915565491,0.0,21.623371124267578,0.0,0.0
39.96151542663574,0.0,21.58603286743164,0.0,0.0
40.1872034072876,0.0,21.527429580688477,0.0,0.0
40.412251234054565,0.0,21.52468490600586,0.0,0.0
40.63725256919861,0.0,21.54721450805664,0.0,0.0
40.86232018470764,0.0,21.592493057250977,0.0,0.0
41.088173151016235,0.0,21.60824203491211,0.0,0.0
41.31273579597473,0.0,21.522418975830078,0.0,0.0
41.538341999053955,0.0,21.545175552368164,0.0,0.0
41.764140367507935,0.0,21.515657424926758,0.0,0.0
41.989227056503296,0.0,21.51409149169922,0.0,0.0
42.214207887649536,0.0,21.51268196105957,0.0,0.0
42.43942475318909,0.0,21.56141471862793,0.0,0.0
42.66521501541138,0.0,21.580272674560547,0.0,0.0
42.889806032180786,0.0,21.62224578857422,0.0,0.0
43.11525225639343,0.0,21.585020065307617,0.0,0.0
43.34080719947815,0.0,21.601516723632812,0.0,0.0
43.566282510757446,0.0,21.616363525390625,0.0,0.0
43.79070043563843,0.0,21.654727935791016,0.0,0.0
44.016186237335205,0.0,21.639253616333008,0.0,0.0
44.2413125038147,0.0,21.625328063964844,0.0,0.0
44.467241287231445,0.0,21.612794876098633,0.0,0.0
44.69184446334839,0.0,21.65151596069336,0.0,0.0
44.91742825508118,0.0,21.611364364624023,0.0,0.0
45.1424241065979,0.0,21.575227737426758,0.0,0.0
45.3682427406311,0.0,21.592702865600586,0.0,0.0
45.59010863304138,0.0,21.633432388305664,0.0,0.0
45.81435942649841,0.0,21.64508819580078,0.0,0.0
46.039543867111206,0.0,21.605579376220703,0.0,0.0
46.26505470275879,0.0,21.620019912719727,0.0,0.0
46.490084409713745,0.0,21.583017349243164,0.0,0.0
46.71533703804016,0.0,21.62471580505371,0.0,0.0
46.940749406814575,0.0,21.587244033813477,0.0,0.0
47.16622257232666,0.0,21.62851905822754,0.0,0.0
47.39097809791565,0.0,21.615665435791016,0.0,0.0
47.61657166481018,0.0,21.654098510742188,0.0,0.0
47.84144854545593,0.0,21.688688278198242,0.0,0.0
48.067198038101196,0.0,21.669818878173828,0.0,0.0
48.292142152786255,0.0,21.652835845947266,0.0,0.0
48.51774191856384,0.0,21.68755340576172,0.0,0.0
48.74254894256592,0.0,21.693796157836914,0.0,0.0
48.96795582771301,0.0,21.69941520690918,0.0,0.0
49.19332671165466,0.0,21.729473114013672,0.0,0.0
49.419228315353394,0.0,21.731525421142578,0.0,0.0
