Time(s),Setpoint (C),Temperature (C),TotalOutput (%),PIDOutput (%)
0.29268527030944824,0.0,22.762,0.0,-3.7412948608398438
0.32659125328063965,0.0,22.756,0.0,-3.7692930698394775
0.3561985492706299,0.0,22.766,0.0,-3.768019199371338
0.38991785049438477,0.0,22.772,0.0,-3.7597877979278564
0.4226818084716797,0.0,22.775,0.0,-3.7320587635040283
0.4540114402770996,0.0,22.757,0.0,-3.7139053344726562
0.4852752685546875,0.0,22.749,0.0,-3.6948277950286865
0.5172410011291504,0.0,22.723,0.0,-3.6751303672790527
0.5430135726928711,0.0,22.748,0.0,-3.6352851390838623
0.5817692279815674,0.0,22.768,0.0,-3.6175284385681152
0.6109414100646973,0.0,22.772,0.0,-3.6014769077301025
0.6457676887512207,0.0,22.777,0.0,-3.5719003677368164
0.6775779724121094,0.0,22.774,0.0,-3.5587317943573
0.7096877098083496,0.0,22.765,0.0,-3.546281099319458
0.7418882846832275,0.0,22.759,0.0,-3.534334897994995
0.7748429775238037,0.0,22.727,0.0,-3.511464834213257
0.8056662082672119,0.0,22.753,0.0,-3.501802444458008
0.8414463996887207,0.0,22.791,0.0,-3.493380308151245
0.8756327629089355,0.0,22.793,0.0,-3.4816393852233887
0.9090328216552734,0.0,22.768,0.0,-3.4751734733581543
0.945488691329956,0.0,22.755,0.0,-3.4636073112487793
0.9753813743591309,0.0,22.754,0.0,-3.4583899974823
1.0087385177612305,0.0,22.78,0.0,-3.454819440841675
1.0430455207824707,0.0,22.735,0.0,-3.4451894760131836
1.0744554996490479,0.0,22.707,0.0,-3.440016031265259
1.1094021797180176,0.0,22.717,0.0,-3.4360320568084717
1.1384849548339844,0.0,22.723,0.0,-3.4335179328918457
1.170933485031128,0.0,22.727,0.0,-3.428027391433716
1.203291654586792,0.0,22.737,0.0,-3.4259636402130127
1.235093355178833,0.0,22.735,0.0,-3.4245595932006836
1.2664587497711182,0.0,22.763,0.0,-3.423184394836426
1.2988736629486084,0.0,22.742,0.0,-3.422633647918701
1.3234872817993164,0.0,22.756,0.0,-3.421478271484375
1.3579294681549072,0.0,22.754,0.0,-3.4210307598114014
1.3901567459106445,0.0,22.766,0.0,-3.4204719066619873
1.422806739807129,0.0,22.755,0.0,-3.4198625087738037
1.4531230926513672,0.0,22.752,0.0,-3.419285774230957
1.4869890213012695,0.0,22.759,0.0,-3.418623447418213
1.5082416534423828,0.0,22.76,0.0,-3.4183242321014404
1.5468871593475342,0.0,22.738,0.0,-3.4168670177459717
1.573836326599121,0.0,22.738,0.0,-3.416177749633789
1.62404203414917,0.0,22.744,0.0,-3.4148263931274414
1.6589937210083008,0.0,22.728,0.0,-3.41400146484375
1.692089557647705,0.0,22.701,0.0,-3.4130773544311523
1.7245733737945557,0.0,22.708,0.0,-3.410022258758545
1.7569804191589355,0.0,22.678,0.0,-3.4077534675598145
1.790635585784912,0.0,22.67,0.0,-3.4060769081115723
