Time(s),Setpoint (C),Temperature (C),TotalOutput (%),PIDOutput (%)
0.5808761119842529,0.0,25.249998092651367,0.0,0.0
0.701122522354126,0.0,25.249998092651367,0.0,0.0
0.8000273704528809,0.0,25.27499771118164,0.0,0.0
0.9080283641815186,0.0,25.272497177124023,0.0,0.0
1.0217690467834473,0.0,25.24524688720703,0.0,0.0
1.130845546722412,0.0,25.195722579956055,0.0,0.0
1.2478222846984863,0.0,25.15114974975586,0.0,0.0
1.4733223915100098,0.0,25.161033630371094,0.0,0.0
1.6983592510223389,0.0,25.21993064880371,0.0,0.0
1.9235968589782715,0.0,25.247936248779297,0.0,0.0
2.1488709449768066,0.0,25.273141860961914,0.0,0.0
2.3746418952941895,0.0,25.245826721191406,0.0,0.0
2.5997257232666016,0.0,25.24624252319336,0.0,0.0
2.821094274520874,0.0,25.24661636352539,0.0,0.0
3.0458171367645264,0.0,25.271953582763672,0.0,0.0
3.2710814476013184,0.0,25.31975746154785,0.0,0.0
3.4962985515594482,0.0,25.312780380249023,0.0,0.0
3.7223048210144043,0.0,25.306501388549805,0.0,0.0
3.946962356567383,0.0,25.325849533081055,0.0,0.0
4.172958135604858,0.0,25.31826400756836,0.0,0.0
4.397435188293457,0.0,25.336435317993164,0.0,0.0
4.622999429702759,0.0,25.377792358398438,0.0,0.0
4.848166465759277,0.0,25.390010833740234,0.0,0.0
5.073743104934692,0.0,25.376008987426758,0.0,0.0
5.298574924468994,0.0,25.338407516479492,0.0,0.0
5.523864030838013,0.0,25.354564666748047,0.0,0.0
5.749751806259155,0.0,25.29410743713379,0.0,0.0
5.9747374057769775,0.0,25.214696884155273,0.0,0.0
6.199779033660889,0.0,25.24322509765625,0.0,0.0
6.425266742706299,0.0,25.218902587890625,0.0,0.0
6.650207042694092,0.0,25.22201156616211,0.0,0.0
6.875955820083618,0.0,25.1748104095459,0.0,0.0
7.100805759429932,0.0,25.157329559326172,0.0,0.0
7.326096057891846,0.0,25.19159507751465,0.0,0.0
7.55127477645874,0.0,25.19743537902832,0.0,0.0
7.776896953582764,0.0,25.20269012451172,0.0,0.0
8.002033233642578,0.0,25.232419967651367,0.0,0.0
8.22692084312439,0.0,25.18417739868164,0.0,0.0
