Time(s),Setpoint (C),Temperature (C),TotalOutput (%),PIDOutput (%)
0.886044979095459,0.0,23.5,0.0,0.0
0.9928381443023682,0.0,23.549999237060547,0.0,0.0
1.0966391563415527,0.0,23.545000076293945,0.0,0.0
1.2092163562774658,0.0,23.54050064086914,0.0,0.0
1.3282976150512695,0.0,23.53645133972168,0.0,0.0
1.4323933124542236,0.0,23.532806396484375,0.0,0.0
1.5445497035980225,0.0,23.529525756835938,0.0,0.0
1.6480379104614258,0.0,23.551572799682617,0.0,0.0
1.7655088901519775,0.0,23.571414947509766,0.0,0.0
1.9177782535552979,0.0,23.514272689819336,0.0,0.0
2.143448829650879,0.0,23.512845993041992,0.0,0.0
2.36834716796875,0.0,23.561559677124023,0.0,0.0
2.5940635204315186,0.0,23.580402374267578,0.0,0.0
2.8188581466674805,0.0,23.54736328125,0.0,0.0
3.0445706844329834,0.0,23.542627334594727,0.0,0.0
3.269573211669922,0.0,23.563364028930664,0.0,0.0
3.494781732559204,0.0,23.532028198242188,0.0,0.0
3.7201035022735596,0.0,23.528825759887695,0.0,0.0
3.9455726146698,0.0,23.525943756103516,0.0,0.0
4.170910120010376,0.0,23.573348999023438,0.0,0.0
4.3959245681762695,0.0,23.541013717651367,0.0,0.0
4.621333599090576,0.0,23.511913299560547,0.0,0.0
4.846144914627075,0.0,23.560720443725586,0.0,0.0
5.071954965591431,0.0,23.529647827148438,0.0,0.0
5.296778202056885,0.0,23.55168342590332,0.0,0.0
5.522412538528442,0.0,23.521514892578125,0.0,0.0
5.747830867767334,0.0,23.519363403320312,0.0,0.0
5.968545198440552,0.0,23.517427444458008,0.0,0.0
6.194124698638916,0.0,23.490684509277344,0.0,0.0
6.419013500213623,0.0,23.466615676879883,0.0,0.0
6.6488261222839355,0.0,23.469953536987305,0.0,0.0
6.869992256164551,0.0,23.52295684814453,0.0,0.0
7.094660758972168,0.0,23.5456600189209,0.0,0.0
7.320437908172607,0.0,23.56609344482422,0.0,0.0
7.545746326446533,0.0,23.60948371887207,0.0,0.0
